Unnamed: 0,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
76879,honda,Honda Civic,black,01/2019,2019,33890,235,320,Manual,Petrol,,- (g/km),86120.0,2.0 VTEC Turbo Type R GT
5601,audi,Audi A3,red,02/2011,2011,13480,118,160,Manual,Petrol,"6,8 l/100 km",161 g/km,80600.0,Cabriolet S line Sportpaket / plus
53758,fiat,Fiat 500L,black,12/2016,2016,12790,70,95,Manual,Petrol,,- (g/km),86000.0,S   Sport Design * Leder* Voll Digital Tacho
70922,ford,Ford Fiesta,blue,06/2020,2020,17300,74,101,Manual,Petrol,5 l/100 km,113 g/km,24659.0,"1.0 EcoBoost Hybrid ST-LINE X, Panorama, Garantie"
57359,fiat,Fiat 500C,black,02/2023,2023,20470,51,69,Manual,Petrol,"4,5 l/100 km",106 g/km,4.0,Cabrio 1.0 Tech & Komfort Paket
60799,ford,Ford Fiesta,white,03/2012,2012,4790,60,82,Manual,Petrol,"5,7 l/100 km",135 g/km,190000.0,Trend 1.2 |KLIMA|TÜV NEU|
46736,citroen,Citroen Jumpy,white,11/2021,2021,33990,106,144,Automatic,Diesel,"5,4 l/100 km",142 g/km,25800.0,2.0 BlueHDi XL-L3H1 3 Sitze MirrorLink Club
35998,bmw,BMW 520,blue,11/2017,2017,36990,140,190,Unknown,Diesel,,- (g/km),100300.0,Cabrio LED-PDC-LEDER-BUSINESS-PA-KEYLESS
68073,ford,Ford C-Max,silver,03/2018,2018,10390,88,120,Automatic,Diesel,"4,2 l/100 km",109 g/km,221000.0,1.5 Tdci Aut.Titanium*Navi*Temp* LED* 109g
38686,bmw,BMW 540,blue,12/2019,2019,46490,235,320,Automatic,Diesel,6 l/100 km,158 g/km,31541.0,d xDrive Touring Luxury Line | Head-Up Navi Standh
94740,land-rover,Land Rover Range Rover Evoque,grey,11/2018,2018,27990,110,150,Automatic,Diesel,,- (g/km),84000.0,-
41868,bmw,BMW X3,silver,01/2021,2021,50499,135,184,Automatic,Petrol,"7,1 l/100 km",163 g/km,49300.0,xDrive20i A M Sport Head-Up HiFi DAB LED RFK
78230,hyundai,Hyundai i10,brown,11/2015,2015,6200,49,67,Manual,Petrol,"4,7 l/100 km",111 g/km,107776.0,Classic (IA)
15243,audi,Audi S5,grey,07/2018,2018,45899,260,354,Automatic,Petrol,"7,9 l/100 km",- (g/km),40000.0,S5 Cabrio 3.0 TFSI quattro tiptronic
86476,jeep,Jeep Wrangler,black,03/2019,2019,46900,199,271,Automatic,Petrol,9 l/100 km,205 g/km,62000.0,Unlimited Sahara
66674,ford,Ford Fiesta,blue,05/2018,2018,10490,52,71,Manual,Petrol,"4,7 l/100 km",107 g/km,69700.0,Trend*Klima*GJR*
91437,kia,Kia Niro,grey,04/2021,2021,27890,100,136,Automatic,Electric,,0 g/km,20583.0,e- Vision 136 PS 3-phasig *Navi*Sitzheizung
26963,bmw,BMW 520,black,06/2008,2008,7400,130,177,Manual,Diesel,"5,3 l/100 km",- (g/km),212000.0,520d Touring
34153,bmw,BMW X5,white,12/2015,2015,38950,230,313,Automatic,Diesel,,- (g/km),133498.0,xDr. 40d M-SPORT/LED/PANO/LEDER/HUD/KAM/4xSHZ
30909,bmw,BMW 116,white,04/2012,2012,10850,100,136,Manual,Petrol,"5,4 l/100 km",- (g/km),170000.0,116i
50471,dacia,Dacia Jogger,grey,04/2023,2023,22200,81,110,Manual,Petrol,"5,6 l/100 km",128 g/km,10.0,Extreme TCe110 Sitzheizung
42524,bmw,BMW X1,black,04/2022,2022,37449,100,136,Automatic,Petrol,"6,3 l/100 km",144 g/km,9467.0,sDrive 18i steptronic M-Sport+HeadUp+LED+PDC+18 Zo
1858,audi,Audi A4,silver,08/2000,2000,3450,75,102,Manual,Petrol,,- (g/km),168000.0,*HU Neu-Insp.Neu-Scheckheft*
68610,ford,Ford EcoSport,beige,03/2019,2019,18890,92,125,Automatic,Petrol,"6,2 l/100 km",140 g/km,15528.0,1.0 EcoBoost Titanium incl. GWplus
31306,bmw,BMW 118,black,12/2013,2013,24499,105,143,Manual,Diesel,"4,8 l/100 km",127 g/km,120823.0,d xDrive Sport Line
47047,citroen,Citroen C3 Aircross,red,06/2022,2022,24980,96,131,Automatic,Petrol,,- (g/km),8350.0,"Shine Pack PT130 EAT6 LED,Navi,Kamera,SHZ"
19291,audi,Audi A4,black,09/2020,2020,34390,140,190,Automatic,Petrol,6 l/100 km,137 g/km,32700.0,40 TFSI S-tronic advanced Pano/AHK/Navi
78633,hyundai,Hyundai TUCSON,blue,05/2016,2016,19450,136,185,Automatic,Diesel,"6,5 l/100 km",170 g/km,133000.0,blue Intro Edition 2WD (TL) 19000 km. 1Hand
83366,hyundai,Hyundai IONIQ 5,grey,05/2023,2023,54980,168,228,Automatic,Electric,,0 g/km,10.0,TECHNIQ 2WD PDC Navi Klima Sitzheizung LED
21417,audi,Audi A4,silver,01/2022,2022,46980,195,265,Automatic,Petrol,"7,6 l/100 km",174 g/km,6200.0,45 TFSI qu. Matrix|Stadt|Virtual
9181,audi,Audi A6,black,12/2014,2014,17990,140,190,Automatic,Diesel,"4,6 l/100 km",122 g/km,168000.0,Avant 2.0 TDI S-LINE XENON NAVI LED SHZ LEDER
78780,hyundai,Hyundai iX20,red,07/2016,2016,12870,92,125,Automatic,Petrol,"6,5 l/100 km",150 g/km,80515.0,1.6 Passion Aut.*NAVI*TEMPO*CAM*
66621,ford,Ford Focus,white,04/2017,2017,15998,88,120,Automatic,Diesel,"3,8 l/100 km",- (g/km),80000.0,Kombi Automatk 2xSchiebetür Motor neu 5000km
55414,fiat,Fiat Tipo,black,06/2020,2020,17090,70,95,Manual,Petrol,"6,6 l/100 km",150 g/km,40638.0,Servo-Einparkhilfe hinten-Klimaautomatik
3175,audi,Audi A3,silver,12/2006,2006,4999,75,102,Unknown,Petrol,"8,1 l/100 km",194 g/km,232000.0,1.6 Ambiente Sportback (8PA)
15139,audi,Audi A6,grey,12/2018,2018,35800,200,272,Automatic,Diesel,"5,3 l/100 km",138 g/km,56700.0,3.0 TDI quattro*HUD*Matrix-LED*Keyless-Entry
3929,audi,Audi A4,black,12/2008,2008,2800,118,160,Manual,Petrol,"7,2 l/100 km",169 g/km,302000.0,Avant 1.8 TFSI Attraction
89403,kia,Kia Sportage,grey,07/2018,2018,17710,97,132,Manual,Petrol,"6,7 l/100 km",156 g/km,116500.0,Dream Team Premium + 2WD Assistenzsyste
99866,mazda,Mazda CX-3,red,03/2019,2019,20990,89,121,Automatic,Petrol,"6,1 l/100 km",140 g/km,38120.0,SKYACTIV-G FWD Sports-Line *Leder*Navi*HUD*
21688,audi,Audi Q5,white,02/2022,2022,59999,150,204,Automatic,Diesel,,- (g/km),12000.0,40 TDI quattro S tronic advanced
16245,audi,Audi A3,white,05/2018,2018,17495,85,116,Manual,Petrol,"4,8 l/100 km",110 g/km,49535.0,Sportback 1.0 TFSI design Navi SHZ PDC Xenon
20696,audi,Audi RS6,yellow,01/2022,2022,148980,441,600,Automatic,Petrol,13 l/100 km,294 g/km,28426.0,Avant TFSI quattro Keramik/P-Dach/Matrix/22''
64588,ford,Ford Kuga,silver,06/2016,2016,16999,110,150,Manual,Diesel,"5,2 l/100 km",135 g/km,88210.0,2.0 TDCi 4x4 Titanium
17002,audi,Audi Q5,grey,12/2019,2019,40830,220,299,Automatic,Hybrid,,45 km Reichweite,43739.0,50 TFSI e quattro design selection AHK Kamera
58807,ford,Ford Focus,beige,09/2008,2008,3680,92,125,Manual,Ethanol,7 l/100 km,167 g/km,171000.0,1.8 (FFV) flexifuel Titanium
26791,bmw,BMW 116,black,03/2008,2008,5700,90,122,Manual,Petrol,"5,8 l/100 km",- (g/km),115000.0,116i
92105,kia,Kia XCeed,black,09/2022,2022,25950,118,160,Automatic,Petrol,"6,1 l/100 km",139 g/km,21000.0,Xceed 1.5 T-GDI JBL Sound Edition
91025,kia,Kia Stonic,grey,02/2020,2020,20750,88,120,Manual,Petrol,"5,5 l/100 km",129 g/km,46958.0,Platinum Edition 1.0 T-GDI Pano Navi SHZ
512,alfa-romeo,Alfa Romeo Giulietta,grey,04/2015,2015,15999,177,241,Automatic,Petrol,7 l/100 km,166 g/km,75000.0,Quadrifoglio Verde DKG Panorama Leder
35476,bmw,BMW X3,white,09/2016,2016,29490,190,258,Automatic,Diesel,,- (g/km),73944.0,30d xrDrive X LINE LEDER AHK HuD LED
71730,ford,Ford Transit Connect,red,08/2020,2020,20490,88,120,Manual,Diesel,5 l/100 km,130 g/km,25718.0,Trend Kasten 200 L1 1.5 EB RFK AHK
38093,bmw,BMW 530,silver,10/2018,2018,24000,195,265,Automatic,Diesel,"5,6 l/100 km",- (g/km),198000.0,530d xDrive Touring Aut.
10163,audi,Audi Q7,grey,08/2015,2015,42890,200,272,Automatic,Diesel,"6,2 l/100 km",163 g/km,107000.0,3.0 TDI Q |S-LINE |7-S |MEM |PANO |LUFT |BOSE
54706,fiat,Fiat 500,grey,05/2019,2019,14990,51,69,Manual,Petrol,"5,3 l/100 km",123 g/km,15992.0,RockStar (2019->)
46555,citroen,Citroen C5 Aircross,grey,03/2021,2021,29190,132,179,Automatic,Diesel,"4,7 l/100 km",123 g/km,21900.0,"Feel,  Automatik,Kamera,Navi,"
51842,dodge,Dodge RAM,red,12/2022,2022,59000,295,401,Automatic,Petrol,"14,1 l/100 km",368 g/km,10.0,"1500 Warlock 5,7l,Tempomat"
37163,bmw,BMW 430,white,04/2017,2017,24600,190,258,Automatic,Diesel,"5,3 l/100 km",140 g/km,246850.0,X Drive Sport Line NAVI PCD LED
56336,fiat,Fiat Tipo,grey,07/2022,2022,29700,96,131,Automatic,Petrol,"4,8 l/100 km",112 g/km,5000.0,5-Türer MY22 City Cross Hybrid 1.5 BUSINESS
99234,mazda,Mazda CX-3,red,12/2018,2018,14950,89,121,Manual,Petrol,"6,2 l/100 km",141 g/km,120071.0,"Signature+ Navi,Klimaaut., Sitzheizung, PDC"
33137,bmw,BMW 120,blue,10/2015,2015,16987,140,190,Automatic,Diesel,"4,1 l/100 km",- (g/km),122000.0,"120d Aut. M Sport, AHK, 8-fach bereift"
58591,ford,Ford Fiesta,blue,02/2007,2007,1950,51,69,Manual,Petrol,"6,1 l/100 km",- (g/km),136533.0,"1.3 Ambiente, klima , Tüv bis 2024."
12484,audi,Audi A1,silver,11/2016,2016,17925,92,125,Automatic,Petrol,"5,1 l/100 km",117 g/km,61664.0,Sportback 1.4 TFSI sport *Navi*PDC*Sitzheizung*Me
85790,jaguar,Jaguar E-Pace,grey,06/2023,2023,50960,120,163,Automatic,Diesel,"6,8 l/100 km",177 g/km,9640.0,D165 AWD R-DYNAMIC S BLACK PACK+PANO+20&quo
6436,audi,Audi A6,grey,11/2012,2012,15000,130,177,Manual,Diesel,5 l/100 km,133 g/km,175000.0,Avant 2.0 TDI
80352,hyundai,Hyundai TUCSON,white,03/2018,2018,17480,130,177,Manual,Petrol,- (l/100 km),169 g/km,70779.0,1.6 Style Navi DAB Tempo Kamera 4xShz
44375,citroen,Citroen C4 Picasso,blue,01/2015,2015,13990,110,150,Automatic,Diesel,"3,9 l/100 km",102 g/km,135000.0,Picasso
39955,bmw,BMW 120,white,01/2019,2019,24850,140,190,Manual,Diesel,"4,6 l/100 km",122 g/km,30000.0,M Sport PDC ACC H&K LED SHZ NAV DAB LEDER
16247,audi,Audi S5,white,03/2018,2018,44990,260,354,Automatic,Petrol,"7,7 l/100 km",174 g/km,64874.0,Sportback 3.0 TFSI quattro B&O VirtualCockpit P
10813,audi,Audi Q3,silver,11/2015,2015,19980,110,150,Automatic,Petrol,"6,2 l/100 km",143 g/km,40610.0,1.4 TFSI S-tronic *XENON*NAVI*AHK*
29311,bmw,BMW 520,black,01/2011,2011,10000,135,184,Automatic,Diesel,"4,7 l/100 km",123 g/km,247000.0,F11 Aut.
29706,bmw,BMW 650,silver,09/2011,2011,26990,300,408,Automatic,Petrol,"10,6 l/100 km",251 g/km,119000.0,i Cabrio Deutsches Fahrzeug kein Import
61525,ford,Ford Transit,white,07/2013,2013,6900,74,101,Manual,Diesel,7 l/100 km,189 g/km,247446.0,300 L TDCi VA Trend
2318,audi,Audi A6,blue,12/2004,2004,2990,120,163,Automatic,Diesel,,0 g/km,230667.0,Avant 2.5 TDI*SHZ*NAVI*Tempo*AHK*Tel.*
6348,audi,Audi A5,grey,03/2012,2012,12500,180,245,Automatic,Diesel,"5,7 l/100 km",149 g/km,240200.0,"SB 3,0 TDI quattro DPF S-tronic"
87993,kia,Kia Rio,silver,11/2013,2013,8490,63,86,Manual,Petrol,5 l/100 km,119 g/km,95642.0,Edition 7|1.2 |Klima|Navi|Lichtsensor|USB|
58357,ford,Ford Focus,grey,11/2006,2006,2699,74,101,Manual,Petrol,"6,7 l/100 km",161 g/km,220000.0,Ford Focus
37013,bmw,BMW 320,white,03/2017,2017,22600,140,190,Automatic,Diesel,"4,5 l/100 km",- (g/km),95000.0,"BMW 320D GT XDrive, AHK, MEMORY; Sportl., HuD, SHZ"
25541,bmw,BMW 530,grey,01/2006,2006,5400,190,258,Manual,Petrol,"9,7 l/100 km",- (g/km),320000.0,"530xi E60 Bi Xenon Leder 18"" LPG TÜV neu"
29885,bmw,BMW X3,white,09/2011,2011,13800,135,184,Manual,Diesel,"5,6 l/100 km",149 g/km,145000.0,xDrive20d
19833,audi,Audi A1,yellow,03/2021,2021,21270,70,95,Manual,Petrol,"5,7 l/100 km","129,8 g/km",13189.0,citycarver 25 TFSI Navi Smartphone Einp. Plus Klim
37283,bmw,BMW X3,blue,12/2018,2018,35990,135,184,Automatic,Petrol,"7,3 l/100 km",166 g/km,42400.0,20i xDrive *M Sport*Headup*Assist.*
52172,ferrari,Ferrari 458,black,05/2012,2012,228888,419,570,Automatic,Petrol,"13,3 l/100 km",307 g/km,29987.0,Spider
38103,bmw,BMW 418,silver,05/2018,2018,26900,110,150,Automatic,Diesel,"4,6 l/100 km",122 g/km,39950.0,418dA 2.0 GRAN COUPÉ ///M-SPORTPAKET-INDIVIDUAL
75565,ford,Ford Kuga,black,06/2023,2023,29390,88,120,Automatic,Diesel,"5,7 l/100 km",149 g/km,10.0,1.5 EcoBoost Titanium X Tempomat adaptiv*
70140,ford,Ford Galaxy,silver,06/2019,2019,28890,140,190,Automatic,Diesel,"7,2 l/100 km",188 g/km,87468.0,2.0Eco4x4Titan 7Si LED PanoLeder ACC RfK
81154,hyundai,Hyundai i30,silver,12/2019,2019,16969,74,101,Manual,Petrol,"6,2 l/100 km",143 g/km,59997.0,Kombi Edition PDC Klima ab 148€ mtl.
53055,fiat,Fiat 500C,black,06/2011,2011,6780,63,86,Manual,Petrol,4 l/100 km,95 g/km,138403.0,Lounge | KLIMA | SH | 2.HD | ALU
73019,ford,Ford Puma,red,01/2021,2021,22698,92,125,Manual,Hybrid,,99 g/km,23818.0,1.0 Hybrid ST-LINE*LED*FGS*ACC*RFK*19-Zoll*
33078,bmw,BMW 320,blue,02/2015,2015,18600,135,184,Automatic,Diesel,"4,7 l/100 km",125 g/km,98000.0,Touring 320d         *ProfiNavi/PDC/SitzHzg*
40594,bmw,BMW 430,black,03/2020,2020,29449,185,252,Automatic,Petrol,"6,1 l/100 km",171 g/km,81200.0,Gran Coupé M Sportfahrwerk°ACC° Head-up Display
69933,ford,Ford Fiesta,black,09/2019,2019,19490,147,200,Manual,Petrol,6 l/100 km,136 g/km,79758.0,ST
10876,audi,Audi Q5,silver,01/2015,2015,21500,165,224,Automatic,Petrol,,- (g/km),85451.0,Q5 2.0 TFSI quattro tiptronic
6972,audi,Audi Q3,black,12/2012,2012,16000,130,177,Automatic,Diesel,"5,9 l/100 km",156 g/km,158000.0,2.0 TDI quattro (8UB) S-Line
80883,hyundai,Hyundai i20,red,01/2019,2019,15490,74,101,Manual,Petrol,"4,5 l/100 km",106 g/km,35920.0,"1.0 Turbo Trend Digitalpaket, 16'' LM-Felge"
53418,fiat,Fiat Panda,white,11/2014,2014,5690,51,69,Manual,Petrol,"5,2 l/100 km",123 g/km,126500.0,1.2 Pop TÜV 07/2024
98707,mazda,Mazda 2,grey,09/2017,2017,13490,66,90,Manual,Petrol,"4,8 l/100 km",111 g/km,40266.0,SKYACTIV-G 90 Klimaaut./Navi/PDC/Alu/Sitzhzg
61898,ford,Ford Ka/Ka+,red,10/2014,2014,13500,51,69,Manual,Petrol,"4,9 l/100 km",1.150 g/km,109195.0,Ka 1.2 Start-Stopp-System gepflegt
39011,bmw,BMW 116,grey,09/2019,2019,23380,85,116,Manual,Diesel,"3,8 l/100 km",100 g/km,35760.0,d LC Plus LED DAB HiFi 17''  M Sportlenkung
96947,land-rover,Land Rover Range Rover Velar,black,06/2023,2023,93980,297,404,Automatic,Hybrid,"2,3 l/100 km",52 g/km,950.0,NEW Range Rover Velar P400e S Hybrid mit ACC
57626,ford,Ford Escort,white,03/1998,1998,2300,51,69,Manual,Diesel,,- (g/km),108200.0,Express TD
24141,bmw,BMW 320,blue,03/2002,2002,6000,125,170,Manual,Petrol,"9,4 l/100 km",- (g/km),251473.0,BMW 320Ci
31916,bmw,BMW X5,white,07/2013,2013,17000,180,245,Automatic,Diesel,"7,4 l/100 km",- (g/km),242000.0,xDrive30d E70 M-Paket
67374,ford,Ford EcoSport,red,10/2018,2018,18990,92,125,Manual,Petrol,"5,5 l/100 km",125 g/km,30315.0,ST-LINE Navi*Kamera*PDC.*AHK*LMR.
51811,dodge,Dodge Challenger,grey,05/2022,2022,33950,227,309,Automatic,Petrol,,- (g/km),10060.0,3.6 SXT/SHZ/LED/AMBI/KAMERA/BTH/R20
33019,bmw,BMW 220,blue,05/2015,2015,18988,140,190,Automatic,Diesel,"4,6 l/100 km",122 g/km,76596.0,Active Tourer D xDrive Allrad HUD AD El. Panodach
18370,audi,Audi A6 allroad,white,11/2019,2019,38900,200,272,Automatic,Diesel,"7,8 l/100 km",204 g/km,50000.0,quattro 50 TDI tiptronic
11951,audi,Audi A5,black,06/2016,2016,20999,140,190,Unknown,Diesel,"4,9 l/100 km",130 g/km,97000.0,2.0 TDI (140kW) quattro Coupe (8T)
55940,fiat,Fiat Tipo,silver,04/2021,2021,20990,74,101,Manual,Petrol,"5,4 l/100 km",124 g/km,10000.0,Kombi 1.0 T3 Life
93337,kia,Kia Stonic,white,06/2023,2023,21445,74,101,Manual,Petrol,5 l/100 km,118 g/km,40.0,1.0T VISION NAVI+KAMERA+CARPLAY+SITZHEIZUNG+
98410,mazda,Mazda MX-5,black,11/2015,2015,18885,118,160,Manual,Petrol,"6,6 l/100 km",154 g/km,81635.0,Sports-Line 2.0 SKYACTIV-G 160PS i-ELOOP Navi Lede
86785,jeep,Jeep Compass,white,09/2020,2020,26500,103,140,Automatic,Diesel,"6,3 l/100 km",167 g/km,34000.0,Limited 4WD (MP)
62760,ford,Ford Focus,grey,10/2015,2015,11850,88,120,Automatic,Diesel,"3,8 l/100 km",99 g/km,89000.0,"1,5 TDCi Automatik Turnier *1.Hand* *TOP*"
88347,kia,Kia Sorento,black,06/2015,2015,16440,147,200,Automatic,Diesel,"6,7 l/100 km",177 g/km,160647.0,CRDi AWD Aut. Platinum 7S Leder+PanoSD+Infinity+AH
84778,jaguar,Jaguar E-Pace,black,03/2018,2018,34999,183,249,Automatic,Petrol,"7,7 l/100 km",174 g/km,49429.0,"E-PACE R-Dynamic SE AWD, Garantie!"
32874,bmw,BMW M5,silver,04/2014,2014,53900,423,575,Automatic,Petrol,"9,9 l/100 km",- (g/km),76200.0,"Competition, Individual, Carbon Keramik"
21282,audi,Audi e-tron GT,silver,04/2022,2022,95932,350,476,Automatic,Electric,,452 km Reichweite,2310.0,qu. S tro.*Laser*Pano*Wolfram*Dynamik*B&OP*Assiste
25833,bmw,BMW 325,black,02/2006,2006,3790,160,218,Automatic,Petrol,"9,1 l/100 km",218 g/km,214700.0,i Lim. (E90)
96075,land-rover,Land Rover Range Rover Evoque,black,03/2020,2020,46990,177,241,Automatic,Diesel,"5,9 l/100 km",156 g/km,61005.0,R-Dynamic S
91092,kia,Kia Picanto,black,09/2020,2020,14200,62,84,Manual,Petrol,5 l/100 km,114 g/km,12029.0,Dream Team *1.Hand* Rückfahrkamera*LRH
48790,dacia,Dacia Sandero,grey,08/2018,2018,12488,66,90,Manual,Petrol,"5,5 l/100 km",130 g/km,48250.0,Stepway  II TCe 90 Celebr. Nav PDC Klima
10365,audi,Audi A6,red,07/2015,2015,28000,200,272,Automatic,Diesel,"5,3 l/100 km",- (g/km),99800.0,Avant 3.0 TDI quattro S tronic
54608,fiat,Fiat,blue,09/2019,2019,28900,89,121,Manual,Diesel,,-/-,43819.0,Talento Kombi M1 Family 1.6 Ecojet 120 Navi-Kamera
87432,jeep,Jeep Compass,black,02/2023,2023,43000,96,131,Automatic,Diesel Hybrid,"5,7 l/100 km",132 g/km,50.0,1.5l T4 48V e-Hybrid S
36844,bmw,BMW 118,silver,11/2017,2017,17979,110,150,Manual,Diesel,"4,1 l/100 km",109 g/km,80500.0,d Sport Line LED Navi Keyless PDC
536,alfa-romeo,Alfa Romeo Giulia,blue,06/2016,2016,25999,132,179,Manual,Diesel,"4,2 l/100 km",109 g/km,45000.0,Super
51624,dodge,Dodge Grand Caravan,white,05/2019,2019,20500,211,287,Automatic,Petrol,,- (g/km),110999.0,GT 3.6 V6 |SHZ|LHZ|EL.TÜREN MFL
53434,fiat,Fiat Doblo,white,09/2014,2014,6490,74,101,Manual,Diesel,,- (g/km),243000.0,1.6 16V MAXI Multijet Regale 1.HD
7064,audi,Audi A1,silver,07/2012,2012,7400,63,86,Manual,Petrol,5 l/100 km,- (g/km),134000.0,A1 1.2 TFSI Ambition
69944,ford,Ford Tourneo Custom,black,03/2019,2019,35700,125,170,Manual,Diesel,"6,7 l/100 km",- (g/km),73500.0,Tourneo Custom 310 L2H1 VA Titanium X
36920,bmw,BMW i3,silver,10/2017,2017,21990,125,170,Automatic,Electric,,0 g/km,41951.0,94Ah Navi Prof Comfort+Business
62504,ford,Ford Ranger,beige,04/2015,2015,18490,110,150,Manual,Diesel,"8,5 l/100 km",225 g/km,169409.0,2.2 Doppelkabine 4x4 Limited AHK*Kamera*
71065,ford,Ford Focus,blue,06/2020,2020,20990,92,125,Automatic,Petrol,"6,5 l/100 km",147 g/km,15900.0,1.0 EcoBoost Automatik TITANIUM *LED*Klimaautomati
48833,dacia,Dacia Lodgy,grey,06/2018,2018,16990,85,116,Manual,Petrol,"5,5 l/100 km",0 g/km,59984.0,1.2 TCe 115 Stepway 7-Sitze Navi Sitzheizung
27121,bmw,BMW 740,silver,10/2008,2008,20990,240,326,Automatic,Petrol,"9,9 l/100 km",232 g/km,100000.0,i LEDER NAVI XENON PDC AHK STANDHEIZUNG ACC
82179,hyundai,Hyundai TUCSON,black,05/2021,2021,39450,194,264,Automatic,Hybrid,"1,4 l/100 km",31 g/km,17948.0,"Trend 1,6 Plug-In verfügbar ab Juni 2023"
19031,audi,Audi SQ7,red,08/2020,2020,79960,320,435,Automatic,Diesel,"9,2 l/100 km","241,6 g/km",61390.0,4.0 TDI quattro Tiptronic *LED*PDC*Panorama*
58200,ford,Ford Mondeo,silver,09/2005,2005,3790,96,131,Manual,Petrol,"7,2 l/100 km",173 g/km,146410.0,GHIA X LEDER XENON PDC TEMPO
20283,audi,Audi A4,silver,12/2021,2021,46040,100,136,Automatic,Diesel,4 l/100 km,106 g/km,6060.0,30 TDI S tr. ACC PDC NAVI LED DAB KLIMA
73558,ford,Ford Puma,silver,10/2021,2021,21324,92,125,Manual,Petrol,"4,3 l/100 km",99 g/km,14772.0,1.0 EcoBoost Hybrid ST-LINE X
52618,fiat,Fiat Panda,blue,08/2006,2006,2599,44,60,Manual,Petrol,"5,6 l/100 km",133 g/km,186000.0,1.2 Dynamic
25631,bmw,BMW 320,grey,09/2006,2006,6990,110,150,Automatic,Petrol,"7,9 l/100 km",190 g/km,189941.0,i Automatik|Xenon|Navi - Steuerkette TÜV NEU
42295,bmw,BMW 330,grey,05/2022,2022,44985,190,258,Automatic,Petrol,,- (g/km),4755.0,i Tour.M Sport ACC/ActiveGuard+/RFK/HIFI/19LM
18353,audi,Audi S3,white,07/2019,2019,38800,221,300,Automatic,Petrol,"8,1 l/100 km","184,5 g/km",26100.0,Sportback BLACK STYLE S-TRONIC LED+NAVI+VC+DAB+GR
15978,audi,Audi A6,silver,06/2018,2018,25950,140,190,Automatic,Petrol,,- (g/km),85393.0,Lim. 1.8 TFSI ultra*LEDER*NAVI*SHZ*LED*PDC*BC
27585,bmw,BMW 118,black,07/2009,2009,7290,105,143,Manual,Petrol,"6,6 l/100 km",153 g/km,160000.0,118i Cabrio
79084,hyundai,Hyundai SANTA FE,white,04/2016,2016,24550,145,197,Automatic,Diesel,"6,8 l/100 km",178 g/km,72001.0,Classic*5-trg*LPG*Radio-CD*Klima*
5775,audi,Audi A1,black,01/2011,2011,5990,90,122,Automatic,Petrol,"5,3 l/100 km",126 g/km,246000.0,Ambition Automatik / Euro 5 / Klimaautomatik
94499,land-rover,Land Rover Range Rover Sport,grey,01/2017,2017,24980,225,306,Automatic,Diesel,,- (g/km),126956.0,3.0 V6 Twin Turbo*Kamera*Navi
78570,hyundai,Hyundai i20,white,07/2015,2015,9990,55,75,Manual,Petrol,"5,1 l/100 km",119 g/km,66820.0,1.2
78351,hyundai,Hyundai i20,black,05/2015,2015,9900,74,101,Automatic,Petrol,"5,2 l/100 km",123 g/km,102300.0,Trend *SITZHEIZ./TÜV-NEU*
72504,ford,Ford Explorer,blue,04/2021,2021,60880,267,363,Automatic,Hybrid,,48 km Reichweite,22400.0,Plug-in-Hybrid Platinum 7-Sitze Navi
96829,land-rover,Land Rover Defender,grey,05/2023,2023,138798,386,525,Automatic,Petrol,"12,8 l/100 km",330 g/km,1222.0,90 V8 Carpathian Edition
38265,bmw,BMW 318,white,10/2018,2018,21000,100,136,Automatic,Petrol,"8,1 l/100 km",184 g/km,64000.0,318i Aut.
8784,audi,Audi A6,grey,01/2014,2014,30849,230,313,Automatic,Diesel,"6,4 l/100 km",170 g/km,86000.0,Avant 3.0*S-LINE*|LUFTF.|MEMORY|STANDHZG|BOSE
76503,honda,Honda Civic,black,03/2016,2016,15790,104,141,Manual,Petrol,,- (g/km),69280.0,1.8 Elegance
10312,audi,Audi A6,grey,02/2015,2015,30000,235,320,Automatic,Diesel,"6,2 l/100 km",164 g/km,87000.0,3.0 Bitdi Quattro Competition
73787,ford,Ford Ranger,white,02/2021,2021,40331,156,212,Automatic,Diesel,"7,8 l/100 km",203 g/km,76800.0,Doppelkabine Wildtrack 4X4 AUTOMATIK 213PS LED ...
36333,bmw,BMW 540,grey,09/2017,2017,39990,250,340,Automatic,Petrol,"7,3 l/100 km",167 g/km,119500.0,i xDrive M Sport+DRIVE ASS PLUS+PANO+STANDHZ
8719,audi,Audi A3,grey,03/2014,2014,13880,110,150,Automatic,Diesel,"4,4 l/100 km",117 g/km,200000.0,S line Sportpaket AUTOMATIK-/B&O-/XENON
28710,bmw,BMW 318,silver,10/2010,2010,9900,105,143,Automatic,Diesel,6 l/100 km,160 g/km,163000.0,Baureihe 3 Lim. 318d -2.Hand-S.heft-EXTRA!
11570,audi,Audi A5,grey,03/2016,2016,20500,160,218,Automatic,Diesel,"6,1 l/100 km",162 g/km,137807.0,Sportback 3.0 TDI quattro S line
12282,audi,Audi A6,black,05/2016,2016,20700,140,190,Automatic,Diesel,"4,5 l/100 km",- (g/km),165000.0,"Avant 2.0 TDI ultra S tronic, Standh., Leder, Bose"
